"","latitud","longitud"
"9447",0.977158922,-23.510492453
"9448",0.980305828,-23.508263422
"9449",0.983452734,-23.506034391
"9450",0.98659964,-23.50380536
"9451",0.989746546,-23.501576329
"9452",0.992893452,-23.499347298
"9453",0.996040358,-23.497118267
"9454",0.999187264,-23.494889236
"9455",1.00233417,-23.492660205
"9456",1.005481076,-23.490431174
"9457",1.008627982,-23.488202143
"9458",1.011774888,-23.485973112
"9459",1.014921794,-23.483744081
"9460",1.0180687,-23.48151505
"9461",1.021215606,-23.479286019
"9462",1.024362512,-23.477056988
"9463",1.027509418,-23.474827957
"9464",1.030656324,-23.472598926
"9465",1.03380323,-23.470369895
"9466",1.036950136,-23.468140864
"9467",1.040097042,-23.465911833
"9468",1.043243948,-23.463682802
"9469",1.046390854,-23.461453771
"9470",1.04953776,-23.45922474
"9471",1.052684666,-23.456995709
"9472",1.055831572,-23.454766678
"9473",1.058978478,-23.452537647
"9474",1.062125384,-23.450308616
"9475",1.06527229,-23.448079585
"9476",1.068419196,-23.445850554
"9477",1.071566102,-23.443621523
"9478",1.074713008,-23.441392492
"9479",1.077859914,-23.439163461
"9480",1.08100682,-23.43693443
"9481",1.084153726,-23.434705399
"9482",1.087300632,-23.432476368
"9483",1.090447538,-23.430247337
"9484",1.093594444,-23.428018306
"9485",1.09674135,-23.425789275
"9486",1.099888256,-23.423560244
"9487",1.103035162,-23.421331213
"9488",1.106182068,-23.419102182
"9489",1.109328974,-23.416873151
"9490",1.11247588,-23.41464412
"9491",1.115622786,-23.412415089
"9492",1.118769692,-23.410186058
"9493",1.121916598,-23.407957027
"9494",1.125063504,-23.405727996
"9495",1.12821041,-23.403498965
"9496",1.131357316,-23.401269934
"9497",1.134504222,-23.399040903
"9498",1.137651128,-23.396811872
"9499",1.140798034,-23.394582841
"9500",1.14394494,-23.39235381
"9501",1.147091846,-23.390124779
"9502",1.150238752,-23.387895748
"9503",1.153385658,-23.385666717
"9504",1.156532564,-23.383437686
"9505",1.15967947,-23.381208655
"9506",1.162826376,-23.378979624
"9507",1.165973282,-23.376750593
"9508",1.169120188,-23.374521562
"9509",1.172267094,-23.372292531
"9510",1.175414,-23.3700635
"9511",1.178560906,-23.367834469
"9512",1.181707812,-23.365605438
"9513",1.184854718,-23.363376407
"9514",1.188001624,-23.361147376
"9515",1.19114853,-23.358918345
"9516",1.194295436,-23.356689314
"9517",1.197442342,-23.354460283
"9518",1.200589248,-23.352231252
"9519",1.203736154,-23.350002221
"9520",1.20688306,-23.34777319
"9521",1.210029966,-23.345544159
"9522",1.213176872,-23.343315128
"9523",1.216323778,-23.341086097
"9524",1.219470684,-23.338857066
"9525",1.22261759,-23.336628035
"9526",1.225764496,-23.334399004
"9527",1.228911402,-23.332169973
"9528",1.232058308,-23.329940942
"9529",1.235205214,-23.327711911
"9530",1.23835212,-23.32548288
"9531",1.241499026,-23.323253849
"9532",1.244645932,-23.321024818
"9533",1.247792838,-23.318795787
"9534",1.250939744,-23.316566756
"9535",1.25408665,-23.314337725
"9536",1.257233556,-23.312108694
"9537",1.260380462,-23.309879663
"9538",1.263527368,-23.307650632
"9539",1.266674274,-23.305421601
"9540",1.26982118,-23.30319257
"9541",1.272968086,-23.300963539
"9542",1.276114992,-23.298734508
"9543",1.279261898,-23.296505477
"9544",1.282408804,-23.294276446
"9545",1.28555571,-23.292047415
"9546",1.288702616,-23.289818384
"9547",1.291849522,-23.287589353
"9548",1.294996428,-23.285360322
"9549",1.298143334,-23.283131291
"9550",1.30129024,-23.28090226
"9551",1.304437146,-23.278673229
"9552",1.307584052,-23.276444198
"9553",1.310730958,-23.274215167
"9554",1.313877864,-23.271986136
"9555",1.31702477,-23.269757105
"9556",1.320171676,-23.267528074
"9557",1.323318582,-23.265299043
"9558",1.326465488,-23.263070012
"9559",1.329612394,-23.260840981
"9560",1.3327593,-23.25861195
"9561",1.335906206,-23.256382919
"9562",1.339053112,-23.254153888
"9563",1.342200018,-23.251924857
"9564",1.345346924,-23.249695826
"9565",1.34849383,-23.247466795
"9566",1.351640736,-23.245237764
"9567",1.354787642,-23.243008733
"9568",1.357934548,-23.240779702
"9569",1.361081454,-23.238550671
"9570",1.36422836,-23.23632164
"9571",1.367375266,-23.234092609
"9572",1.370522172,-23.231863578
"9573",1.373669078,-23.229634547
"9574",1.376815984,-23.227405516
"9575",1.37996289,-23.225176485
"9576",1.383109796,-23.222947454
"9577",1.386256702,-23.220718423
"9578",1.389403608,-23.218489392
"9579",1.392550514,-23.216260361
"9580",1.39569742,-23.21403133
"9581",1.398844326,-23.211802299
"9582",1.401991232,-23.209573268
"9583",1.405138138,-23.207344237
"9584",1.408285044,-23.205115206
"9585",1.41143195,-23.202886175
"9586",1.414578856,-23.200657144
"9587",1.417725762,-23.198428113
"9588",1.420872668,-23.196199082
"9589",1.424019574,-23.193970051
"9590",1.42716648,-23.19174102
"9591",1.430313386,-23.189511989
"9592",1.433460292,-23.187282958
"9593",1.436607198,-23.185053927
"9594",1.439754104,-23.182824896
"9595",1.44290101,-23.180595865
"9596",1.446047916,-23.178366834
"9597",1.449194822,-23.176137803
"9598",1.452341728,-23.173908772
"9599",1.455488634,-23.171679741
"9600",1.45863554,-23.16945071
"9601",1.461782446,-23.167221679
"9602",1.464929352,-23.164992648
"9603",1.468076258,-23.162763617
"9604",1.471223164,-23.160534586
"9605",1.47437007,-23.158305555
"9606",1.477516976,-23.156076524
"9607",1.480663882,-23.153847493
"9608",1.483810788,-23.151618462
"9609",1.486957694,-23.149389431
"9610",1.4901046,-23.1471604
"9611",1.493251506,-23.144931369
"9612",1.496398412,-23.142702338
"9613",1.499545318,-23.140473307
"9614",1.502692224,-23.138244276
"9615",1.50583913,-23.136015245
"9616",1.508986036,-23.133786214
"9617",1.512132942,-23.131557183
"9618",1.515279848,-23.129328152
"9619",1.518426754,-23.127099121
"9620",1.52157366,-23.12487009
"9621",1.524720566,-23.122641059
"9622",1.527867472,-23.120412028
"9623",1.531014378,-23.118182997
"9624",1.534161284,-23.115953966
"9625",1.53730819,-23.113724935
"9626",1.540455096,-23.111495904
"9627",1.543602002,-23.109266873
"9628",1.546748908,-23.107037842
"9629",1.549895814,-23.104808811
"9630",1.55304272,-23.10257978
"9631",1.556189626,-23.100350749
"9632",1.559336532,-23.098121718
"9633",1.562483438,-23.095892687
"9634",1.565630344,-23.093663656
"9635",1.56877725,-23.091434625
"9636",1.571924156,-23.089205594
"9637",1.575071062,-23.086976563
"9638",1.578217968,-23.084747532
"9639",1.581364874,-23.082518501
"9640",1.58451178,-23.08028947
"9641",1.587658686,-23.078060439
"9642",1.590805592,-23.075831408
"9643",1.593952498,-23.073602377
"9644",1.597099404,-23.071373346
"9645",1.60024631,-23.069144315
"9646",1.603393216,-23.066915284
"9647",1.606540122,-23.064686253
"9648",1.609687028,-23.062457222
"9649",1.612833934,-23.060228191
"9650",1.61598084,-23.05799916
"9651",1.619127746,-23.055770129
"9652",1.622274652,-23.053541098
"9653",1.625421558,-23.051312067
"9654",1.628568464,-23.049083036
"9655",1.63171537,-23.046854005
"9656",1.634862276,-23.044624974
"9657",1.638009182,-23.042395943
"9658",1.641156088,-23.040166912
"9659",1.644302994,-23.037937881
"9660",1.6474499,-23.03570885
"9661",1.650596806,-23.033479819
"9662",1.653743712,-23.031250788
"9663",1.656890618,-23.029021757
"9664",1.660037524,-23.026792726
"9665",1.66318443,-23.024563695
"9666",1.666331336,-23.022334664
"9667",1.669478242,-23.020105633
"9668",1.672625148,-23.017876602
"9669",1.675772054,-23.015647571
"9670",1.67891896,-23.01341854
"9671",1.682065866,-23.011189509
"9672",1.685212772,-23.008960478
"9673",1.688359678,-23.006731447
"9674",1.691506584,-23.004502416
"9675",1.69465349,-23.002273385
"9676",1.697800396,-23.000044354
"9677",1.700947302,-22.997815323
"9678",1.704094208,-22.995586292
"9679",1.707241114,-22.993357261
"9680",1.71038802,-22.99112823
"9681",1.713534926,-22.988899199
"9682",1.716681832,-22.986670168
"9683",1.719828738,-22.984441137
"9684",1.722975644,-22.982212106
"9685",1.72612255,-22.979983075
"9686",1.729269456,-22.977754044
"9687",1.732416362,-22.975525013
"9688",1.735563268,-22.973295982
"9689",1.738710174,-22.971066951
"9690",1.74185708,-22.96883792
"9691",1.745003986,-22.966608889
"9692",1.748150892,-22.964379858
"9693",1.751297798,-22.962150827
"9694",1.754444704,-22.959921796
"9695",1.75759161,-22.957692765
"9696",1.760738516,-22.955463734
"9697",1.763885422,-22.953234703
"9698",1.767032328,-22.951005672
"9699",1.770179234,-22.948776641
"9700",1.77332614,-22.94654761
"9701",1.776473046,-22.944318579
"9702",1.779619952,-22.942089548
"9703",1.782766858,-22.939860517
"9704",1.785913764,-22.937631486
"9705",1.78906067,-22.935402455
"9706",1.792207576,-22.933173424
"9707",1.795354482,-22.930944393
"9708",1.798501388,-22.928715362
"9709",1.801648294,-22.926486331
"9710",1.8047952,-22.9242573
"9711",1.807942106,-22.922028269
"9712",1.811089012,-22.919799238
"9713",1.814235918,-22.917570207
"9714",1.817382824,-22.915341176
"9715",1.82052973,-22.913112145
"9716",1.823676636,-22.910883114
"9717",1.826823542,-22.908654083
"9718",1.829970448,-22.906425052
"9719",1.833117354,-22.904196021
"9720",1.83626426,-22.90196699
"9721",1.839411166,-22.899737959
"9722",1.842558072,-22.897508928
"9723",1.845704978,-22.895279897
"9724",1.848851884,-22.893050866
"9725",1.85199879,-22.890821835
"9726",1.855145696,-22.888592804
"9727",1.858292602,-22.886363773
"9728",1.861439508,-22.884134742
"9729",1.864586414,-22.881905711
"9730",1.86773332,-22.87967668
"9731",1.870880226,-22.877447649
"9732",1.874027132,-22.875218618
"9733",1.877174038,-22.872989587
"9734",1.880320944,-22.870760556
"9735",1.88346785,-22.868531525
"9736",1.886614756,-22.866302494
"9737",1.889761662,-22.864073463
"9738",1.892908568,-22.861844432
"9739",1.896055474,-22.859615401
"9740",1.89920238,-22.85738637
"9741",1.902349286,-22.855157339
"9742",1.905496192,-22.852928308
"9743",1.908643098,-22.850699277
"9744",1.911790004,-22.848470246
"9745",1.91493691,-22.846241215
"9746",1.918083816,-22.844012184
"9747",1.921230722,-22.841783153
"9748",1.924377628,-22.839554122
"9749",1.927524534,-22.837325091
"9750",1.93067144,-22.83509606
"9751",1.933818346,-22.832867029
"9752",1.936965252,-22.830637998
"9753",1.940112158,-22.828408967
"9754",1.943259064,-22.826179936
"9755",1.94640597,-22.823950905
"9756",1.949552876,-22.821721874
"9757",1.952699782,-22.819492843
"9758",1.955846688,-22.817263812
"9759",1.958993594,-22.815034781
"9760",1.9621405,-22.81280575
"9761",1.965287406,-22.810576719
"9762",1.968434312,-22.808347688
"9763",1.971581218,-22.806118657
"9764",1.974728124,-22.803889626
"9765",1.97787503,-22.801660595
"9766",1.981021936,-22.799431564
"9767",1.984168842,-22.797202533
"9768",1.987315748,-22.794973502
"9769",1.990462654,-22.792744471
"9770",1.99360956,-22.79051544
"9771",1.996756466,-22.788286409
"9772",1.999903372,-22.786057378
"9773",2.003050278,-22.783828347
"9774",2.006197184,-22.781599316
"9775",2.00934409,-22.779370285
"9776",2.012490996,-22.777141254
"9777",2.015637902,-22.774912223
"9778",2.018784808,-22.772683192
"9779",2.021931714,-22.770454161
"9780",2.02507862,-22.76822513
"9781",2.028225526,-22.765996099
"9782",2.031372432,-22.763767068
"9783",2.034519338,-22.761538037
"9784",2.037666244,-22.759309006
"9785",2.04081315,-22.757079975
"9786",2.043960056,-22.754850944
"9787",2.047106962,-22.752621913
"9788",2.050253868,-22.750392882
"9789",2.053400774,-22.748163851
"9790",2.05654768,-22.74593482
"9791",2.059694586,-22.743705789
"9792",2.062841492,-22.741476758
"9793",2.065988398,-22.739247727
"9794",2.069135304,-22.737018696
"9795",2.07228221,-22.734789665
"9796",2.075429116,-22.732560634
"9797",2.078576022,-22.730331603
"9798",2.081722928,-22.728102572
"9799",2.084869834,-22.725873541
"9800",2.08801674,-22.72364451
"9801",2.091163646,-22.721415479
"9802",2.094310552,-22.719186448
"9803",2.097457458,-22.716957417
"9804",2.100604364,-22.714728386
"9805",2.10375127,-22.712499355
"9806",2.106898176,-22.710270324
"9807",2.110045082,-22.708041293
"9808",2.113191988,-22.705812262
"9809",2.116338894,-22.703583231
"9810",2.1194858,-22.7013542
"9811",2.122632706,-22.699125169
"9812",2.125779612,-22.696896138
"9813",2.128926518,-22.694667107
"9814",2.132073424,-22.692438076
"9815",2.13522033,-22.690209045
"9816",2.138367236,-22.687980014
"9817",2.141514142,-22.685750983
"9818",2.144661048,-22.683521952
"9819",2.147807954,-22.681292921
"9820",2.15095486,-22.67906389
"9821",2.154101766,-22.676834859
"9822",2.157248672,-22.674605828
"9823",2.160395578,-22.672376797
"9824",2.163542484,-22.670147766
"9825",2.16668939,-22.667918735
"9826",2.169836296,-22.665689704
"9827",2.172983202,-22.663460673
"9828",2.176130108,-22.661231642
"9829",2.179277014,-22.659002611
"9830",2.18242392,-22.65677358
"9831",2.185570826,-22.654544549
"9832",2.188717732,-22.652315518
"9833",2.191864638,-22.650086487
"9834",2.195011544,-22.647857456
"9835",2.19815845,-22.645628425
"9836",2.201305356,-22.643399394
"9837",2.204452262,-22.641170363
"9838",2.207599168,-22.638941332
"9839",2.210746074,-22.636712301
"9840",2.21389298,-22.63448327
"9841",2.217039886,-22.632254239
"9842",2.220186792,-22.630025208
"9843",2.223333698,-22.627796177
"9844",2.226480604,-22.625567146
"9845",2.22962751,-22.623338115
"9846",2.232774416,-22.621109084
"9847",2.235921322,-22.618880053
"9848",2.239068228,-22.616651022
"9849",2.242215134,-22.614421991
"9850",2.24536204,-22.61219296
"9851",2.248508946,-22.609963929
"9852",2.251655852,-22.607734898
"9853",2.254802758,-22.605505867
"9854",2.257949664,-22.603276836
"9855",2.26109657,-22.601047805
"9856",2.264243476,-22.598818774
"9857",2.267390382,-22.596589743
"9858",2.270537288,-22.594360712
"9859",2.273684194,-22.592131681
"9860",2.2768311,-22.58990265
"9861",2.279978006,-22.587673619
"9862",2.283124912,-22.585444588
"9863",2.286271818,-22.583215557
"9864",2.289418724,-22.580986526
"9865",2.29256563,-22.578757495
"9866",2.295712536,-22.576528464
"9867",2.298859442,-22.574299433
"9868",2.302006348,-22.572070402
"9869",2.305153254,-22.569841371
"9870",2.30830016,-22.56761234
"9871",2.311447066,-22.565383309
"9872",2.314593972,-22.563154278
"9873",2.317740878,-22.560925247
"9874",2.320887784,-22.558696216
"9875",2.32403469,-22.556467185
"9876",2.327181596,-22.554238154
"9877",2.330328502,-22.552009123
"9878",2.333475408,-22.549780092
"9879",2.336622314,-22.547551061
"9880",2.33976922,-22.54532203
"9881",2.342916126,-22.543092999
"9882",2.346063032,-22.540863968
"9883",2.349209938,-22.538634937
"9884",2.352356844,-22.536405906
"9885",2.35550375,-22.534176875
"9886",2.358650656,-22.531947844
"9887",2.361797562,-22.529718813
"9888",2.364944468,-22.527489782
"9889",2.368091374,-22.525260751
"9890",2.37123828,-22.52303172
"9891",2.374385186,-22.520802689
"9892",2.377532092,-22.518573658
"9893",2.380678998,-22.516344627
"9894",2.383825904,-22.514115596
"9895",2.38697281,-22.511886565
"9896",2.390119716,-22.509657534
"9897",2.393266622,-22.507428503
"9898",2.396413528,-22.505199472
"9899",2.399560434,-22.502970441
"9900",2.40270734,-22.50074141
"9901",2.405854246,-22.498512379
"9902",2.409001152,-22.496283348
"9903",2.412148058,-22.494054317
"9904",2.415294964,-22.491825286
"9905",2.41844187,-22.489596255
"9906",2.421588776,-22.487367224
"9907",2.424735682,-22.485138193
"9908",2.427882588,-22.482909162
"9909",2.431029494,-22.480680131
"9910",2.4341764,-22.4784511
"9911",2.437323306,-22.476222069
"9912",2.440470212,-22.473993038
"9913",2.443617118,-22.471764007
"9914",2.446764024,-22.469534976
"9915",2.44991093,-22.467305945
"9916",2.453057836,-22.465076914
"9917",2.456204742,-22.462847883
"9918",2.459351648,-22.460618852
"9919",2.462498554,-22.458389821
"9920",2.46564546,-22.45616079
"9921",2.468792366,-22.453931759
"9922",2.471939272,-22.451702728
"9923",2.475086178,-22.449473697
"9924",2.478233084,-22.447244666
"9925",2.48137999,-22.445015635
"9926",2.484526896,-22.442786604
"9927",2.487673802,-22.440557573
"9928",2.490820708,-22.438328542
"9929",2.493967614,-22.436099511
"9930",2.49711452,-22.43387048
"9931",2.500261426,-22.431641449
"9932",2.503408332,-22.429412418
"9933",2.506555238,-22.427183387
"9934",2.509702144,-22.424954356
"9935",2.51284905,-22.422725325
"9936",2.515995956,-22.420496294
"9937",2.519142862,-22.418267263
"9938",2.522289768,-22.416038232
"9939",2.525436674,-22.413809201
"9940",2.52858358,-22.41158017
"9941",2.531730486,-22.409351139
"9942",2.534877392,-22.407122108
"9943",2.538024298,-22.404893077
"9944",2.541171204,-22.402664046
"9945",2.54431811,-22.400435015
"9946",2.547465016,-22.398205984
"9947",2.550611922,-22.395976953
"9948",2.553758828,-22.393747922
"9949",2.556905734,-22.391518891
"9950",2.56005264,-22.38928986
"9951",2.563199546,-22.387060829
"9952",2.566346452,-22.384831798
"9953",2.569493358,-22.382602767
"9954",2.572640264,-22.380373736
"9955",2.57578717,-22.378144705
"9956",2.578934076,-22.375915674
"9957",2.582080982,-22.373686643
"9958",2.585227888,-22.371457612
"9959",2.588374794,-22.369228581
"9960",2.5915217,-22.36699955
"9961",2.594668606,-22.364770519
"9962",2.597815512,-22.362541488
"9963",2.600962418,-22.360312457
"9964",2.604109324,-22.358083426
"9965",2.60725623,-22.355854395
"9966",2.610403136,-22.353625364
"9967",2.613550042,-22.351396333
"9968",2.616696948,-22.349167302
"9969",2.619843854,-22.346938271
"9970",2.62299076,-22.34470924
"9971",2.626137666,-22.342480209
"9972",2.629284572,-22.340251178
"9973",2.632431478,-22.338022147
"9974",2.635578384,-22.335793116
"9975",2.63872529,-22.333564085
"9976",2.641872196,-22.331335054
"9977",2.645019102,-22.329106023
"9978",2.648166008,-22.326876992
"9979",2.651312914,-22.324647961
"9980",2.65445982,-22.32241893
"9981",2.657606726,-22.320189899
"9982",2.660753632,-22.317960868
"9983",2.663900538,-22.315731837
"9984",2.667047444,-22.313502806
"9985",2.67019435,-22.311273775
"9986",2.673341256,-22.309044744
"9987",2.676488162,-22.306815713
"9988",2.679635068,-22.304586682
"9989",2.682781974,-22.302357651
"9990",2.68592888,-22.30012862
"9991",2.689075786,-22.297899589
"9992",2.692222692,-22.295670558
"9993",2.695369598,-22.293441527
"9994",2.698516504,-22.291212496
"9995",2.70166341,-22.288983465
"9996",2.704810316,-22.286754434
"9997",2.707957222,-22.284525403
"9998",2.711104128,-22.282296372
"9999",2.714251034,-22.280067341
"10000",2.71739794,-22.27783831
"10001",2.720544846,-22.275609279
"10002",2.723691752,-22.273380248
"10003",2.726838658,-22.271151217
"10004",2.729985564,-22.268922186
"10005",2.73313247,-22.266693155
"10006",2.736279376,-22.264464124
"10007",2.739426282,-22.262235093
"10008",2.742573188,-22.260006062
"10009",2.745720094,-22.257777031
"10010",2.748867,-22.255548
"10011",2.748867,-22.255548
"10012",2.752706754,-22.252298008
"10013",2.756546508,-22.249048016
"10014",2.760386262,-22.245798024
"10015",2.764226016,-22.242548032
"10016",2.76806577,-22.23929804
"10017",2.771905524,-22.236048048
"10018",2.775745278,-22.232798056
"10019",2.779585032,-22.229548064
"10020",2.783424786,-22.226298072
"10021",2.78726454,-22.22304808
"10022",2.791104294,-22.219798088
"10023",2.794944048,-22.216548096
"10024",2.798783802,-22.213298104
"10025",2.802623556,-22.210048112
"10026",2.80646331,-22.20679812
"10027",2.810303064,-22.203548128
"10028",2.814142818,-22.200298136
"10029",2.817982572,-22.197048144
"10030",2.821822326,-22.193798152
"10031",2.82566208,-22.19054816
"10032",2.829501834,-22.187298168
"10033",2.833341588,-22.184048176
"10034",2.837181342,-22.180798184
"10035",2.841021096,-22.177548192
"10036",2.84486085,-22.1742982
"10037",2.848700604,-22.171048208
"10038",2.852540358,-22.167798216
"10039",2.856380112,-22.164548224
"10040",2.860219866,-22.161298232
"10041",2.86405962,-22.15804824
"10042",2.867899374,-22.154798248
"10043",2.871739128,-22.151548256
"10044",2.875578882,-22.148298264
"10045",2.879418636,-22.145048272
"10046",2.88325839,-22.14179828
"10047",2.887098144,-22.138548288
"10048",2.890937898,-22.135298296
