latitud,longitud
3.4813114599999997,-22.351599459999996
3.4847696729999997,-22.355407973
3.4882278859999998,-22.359216485999998
3.491686099,-22.363024998999997
3.495144312,-22.366833512
3.498602525,-22.370642025
3.502060738,-22.374450537999998
3.505518951,-22.378259051
3.508977164,-22.382067563999996
3.512435377,-22.385876077
3.51589359,-22.389684589999998
3.519351803,-22.393493102999997
3.5228100159999998,-22.397301616
3.526268229,-22.401110128999996
3.529726442,-22.404918642
3.533184655,-22.408727154999998
3.536642868,-22.412535667999997
3.540101081,-22.416344181
3.543559294,-22.420152694000002
3.547017507,-22.423961206999998
3.55047572,-22.42776972
3.553933933,-22.431578233000003
3.557392146,-22.435386746
3.5608503590000002,-22.439195259
3.564308572,-22.443003772
3.567766785,-22.446812285
3.571224998,-22.450620798000003
3.574683211,-22.454429311
3.578141424,-22.458237824
3.581599637,-22.462046337
3.58505785,-22.46585485
3.588516063,-22.469663363000002
3.591974276,-22.473471875999998
3.5954324890000002,-22.477280389
3.5988907020000003,-22.481088902
3.6023489150000003,-22.484897415
3.6058071280000004,-22.488705928
3.6092653410000004,-22.492514441
3.6127235540000004,-22.496322954
3.6161817670000005,-22.500131467
3.6196399800000005,-22.50393998
3.6230981930000006,-22.507748493
3.626556406,-22.511557006
3.630014619,-22.515365519
3.6334728320000003,-22.519174032000002
3.6369310450000003,-22.522982545
3.6403892580000003,-22.526791058
3.6438474710000004,-22.530599571000003
3.647305684,-22.534408084
3.650763897,-22.538216597
3.65422211,-22.542025109999997
3.657680323,-22.545833623
3.661138536,-22.549642136
3.664596749,-22.553450649
3.668054962,-22.557259162
3.671513175,-22.561067674999997
3.674971388,-22.564876188
3.678429601,-22.568684701
3.681887814,-22.572493213999998
3.685346027,-22.576301727
3.6888042399999996,-22.58011024
3.6922624529999997,-22.583918753
3.6957206659999997,-22.587727265999998
3.6991788789999998,-22.591535778999997
3.702637092,-22.595344292
3.706095305,-22.599152805
3.709553518,-22.602961318
3.713011731,-22.606769831
3.716469944,-22.610578344
3.719928157,-22.614386857
3.72338637,-22.618195370000002
3.726844583,-22.622003882999998
3.730302796,-22.625812396
3.733761009,-22.629620909
3.7372192220000002,-22.633429422
3.7406774350000003,-22.637237935
3.7441356480000003,-22.641046447999997
3.7475938610000004,-22.644854961
3.751052074,-22.648663474
3.754510287,-22.652471987
3.7579685,-22.6562805
3.761426713,-22.660089012999997
3.764884926,-22.663897526
3.7683431389999997,-22.667706039
3.7718013519999998,-22.671514551999998
3.775259565,-22.675323065
3.778717778,-22.679131578
3.782175991,-22.682940091
3.785634204,-22.686748603999998
3.789092417,-22.690557116999997
3.79255063,-22.69436563
3.796008843,-22.698174143
3.799467056,-22.701982656
3.802925269,-22.705791169
3.806383482,-22.709599682
3.8098416950000003,-22.713408195
3.8132999080000003,-22.717216708000002
3.8167581210000003,-22.721025220999998
3.8202163340000004,-22.724833734
3.8236745470000004,-22.728642247
3.82713276,-22.73245076
3.830590973,-22.736259273
3.834049186,-22.740067785999997
3.837507399,-22.743876299
3.840965612,-22.747684812
3.8444238250000002,-22.751493325
3.8478820380000003,-22.755301838
3.8513402510000003,-22.759110350999997
3.8547984640000004,-22.762918864
3.858256677,-22.766727377
3.86171489,-22.770535889999998
3.865173103,-22.774344403
3.868631316,-22.778152916000003
3.872089529,-22.781961429
3.875547742,-22.785769942
3.8790059550000002,-22.789578455
3.8824641680000003,-22.793386968
3.8859223810000003,-22.797195481000003
3.8893805940000004,-22.801003994
3.8928388070000004,-22.804812507
3.8962970200000004,-22.80862102
3.8997552330000005,-22.812429533
3.9032134460000005,-22.816238046000002
3.9066716590000006,-22.820046558999998
3.9101298720000006,-22.823855072
3.9135880850000007,-22.827663585000003
3.9170462980000007,-22.831472098
3.9205045110000003,-22.835280611
3.9239627240000003,-22.839089124
3.9274209370000004,-22.842897637
3.9308791500000004,-22.846706150000003
3.9343373630000005,-22.850514663000002
3.9377955760000005,-22.854323176
3.9412537890000006,-22.858131689
3.9447120020000006,-22.861940202
3.9481702150000006,-22.865748715000002
3.9516284280000002,-22.869557228
3.9550866410000003,-22.873365741
3.9585448540000003,-22.877174254
3.9620030670000004,-22.880982767
3.9654612800000004,-22.88479128
3.9689194930000005,-22.888599793
3.9723777060000005,-22.892408306
3.9758359189999997,-22.896216818999996
3.9792941319999997,-22.900025332
3.9827523449999997,-22.903833844999998
3.986210558,-22.907642357999997
3.989668771,-22.911450871
3.993126984,-22.915259383999995
3.996585197,-22.919067896999998
4.00004341,-22.92287641
4.003501623,-22.926684922999996
4.006959836,-22.930493436
4.010418049,-22.934301948999998
4.013876262,-22.938110461999997
4.017334475,-22.941918975
4.020792687999999,-22.945727488
4.024250900999999,-22.949536001
4.027709113999999,-22.953344513999998
4.0311673269999995,-22.957153026999997
4.0346255399999995,-22.96096154
4.0380837529999996,-22.964770053
4.041541966,-22.968578565999998
4.045000179,-22.972387079
4.048458392,-22.976195591999996
4.051916605,-22.980004105
4.055374818,-22.983812617999998
4.058833031,-22.987621130999997
4.062291244,-22.991429644
4.065749457,-22.995238156999996
4.06920767,-22.99904667
4.072665883,-23.002855182999998
4.076124096,-23.006663695999997
4.079582309,-23.010472209
4.083040522,-23.014280722
4.086498735,-23.018089234999998
4.089956948,-23.021897748
4.093415161,-23.025706260999996
4.096873374,-23.029514774
4.100331587,-23.033323286999998
4.1037897999999995,-23.037131799999997
4.1072480129999995,-23.040940313
4.110706226,-23.044748826000003
4.114164439,-23.048557339
4.117622652,-23.052365852
4.121080865,-23.056174365
4.124539078,-23.059982878
4.127997291,-23.063791391000002
4.131455504,-23.067599903999998
4.134913717,-23.071408417
4.13837193,-23.07521693
4.141830143,-23.079025443
4.145288356,-23.082833956
4.148746569,-23.086642468999997
4.152204782,-23.090450982
4.155662995,-23.094259495
4.159121208,-23.098068008
4.162579421,-23.101876521
4.166037634,-23.105685033999997
4.169495847,-23.109493547
4.17295406,-23.11330206
4.176412273,-23.117110573
4.179870486,-23.120919086
4.1833286990000005,-23.124727599
4.1867869120000005,-23.128536112
4.190245125000001,-23.132344624999998
4.193703338000001,-23.136153138
4.197161551,-23.139961651
4.200619764,-23.143770164
4.204077977,-23.147578677
4.20753619,-23.151387189999998
4.210994403,-23.155195703
4.214452616,-23.159004216
4.217910829,-23.162812729000002
4.221369042,-23.166621241999998
4.224827255,-23.170429755
4.228285468,-23.174238268
4.231743681,-23.178046781
4.235201894,-23.181855294000002
4.238660107,-23.185663806999997
4.24211832,-23.18947232
4.245576533,-23.193280833
4.249034746,-23.197089346
4.2524929590000005,-23.200897859
4.2559511720000005,-23.204706372
4.2594093850000005,-23.208514885
4.262867598000001,-23.212323398
4.266325811000001,-23.216131911
4.269784024,-23.219940424
4.273242237,-23.223748937
4.27670045,-23.22755745
4.280158663,-23.231365963
4.283616876,-23.235174476
4.287075089,-23.238982989
4.290533302,-23.242791502
4.293991515,-23.246600015
4.297449728,-23.250408528
4.300907941,-23.254217041
4.304366154,-23.258025554
4.307824367,-23.261834067
4.31128258,-23.26564258
4.314740793,-23.269451093
4.318199006,-23.273259606
4.321657219,-23.277068119
4.3251154320000005,-23.280876632000002
4.3285736450000005,-23.284685145000005
4.332031858,-23.288493658
4.335490071,-23.292302171000003
4.338948284,-23.296110684
4.342406497,-23.299919197
4.34586471,-23.303727710000004
4.349322923,-23.307536223
4.352781136,-23.311344736000002
4.356239349,-23.315153248999998
4.359697562,-23.318961762
4.363155775,-23.322770275000003
4.366613988,-23.326578788000003
4.370072201,-23.330387301000002
4.373530414,-23.334195814
4.376988627,-23.338004327000004
4.38044684,-23.341812840000003
4.383905053,-23.345621353000002
4.387363266,-23.349429866
4.390821479,-23.353238379
4.3942796920000005,-23.357046892000003
4.3977379050000005,-23.360855405000002
4.4011961180000005,-23.364663918
4.404654331,-23.368472431
4.408112544,-23.372280944
4.411570757,-23.376089457
4.41502897,-23.37989797
4.418487183,-23.383706482999997
4.421945396,-23.387514996
4.425403609,-23.391323509
4.428861822,-23.395132022
4.432320035,-23.398940534999998
4.435778248,-23.402749047999997
4.439236461,-23.406557561
4.442694674,-23.410366074
4.446152887,-23.414174586999998
4.4496111,-23.417983099999997
4.453069312999999,-23.421791612999996
4.4565275259999995,-23.425600126
4.4599857389999995,-23.429408639
4.4634439519999995,-23.433217151999997
4.466902165,-23.437025664999997
4.470360378,-23.440834177999996
4.473818591,-23.444642691
4.477276804,-23.448451203999998
4.480735017,-23.452259716999997
4.48419323,-23.456068229999996
4.487651443,-23.459876743
4.491109656,-23.463685255999998
4.494567869,-23.467493769
4.498026082,-23.471302281999996
4.501484295,-23.475110795
4.504942508,-23.478919308000002
4.508400721,-23.482727820999997
4.511858934,-23.486536334
4.515317147,-23.490344847
4.51877536,-23.49415336
4.522233573,-23.497961873
4.525691786,-23.501770386
4.529149999,-23.505578899
4.532608212,-23.509387412
4.536066425,-23.513195924999998
4.539524638,-23.517004438
4.542982851,-23.520812951
4.546441064,-23.524621464
4.549899277,-23.528429977
4.55335749,-23.53223849
4.556815703,-23.536047003
4.560273916,-23.539855516
4.563732129,-23.543664029
4.567190342,-23.547472541999998
4.570648555,-23.551281055
4.574106768,-23.555089568
4.577564981,-23.558898081
4.581023194,-23.562706593999998
4.584481407,-23.566515106999997
4.587939619999999,-23.57032362
4.591397833,-23.574132133
4.594856045999999,-23.577940646
4.598314259,-23.581749158999997
4.6017724719999995,-23.585557672
4.605230685,-23.589366185000003
4.608688898,-23.593174698
4.6121471110000005,-23.596983211
4.615605324,-23.600791723999997
4.619063537000001,-23.604600237
4.62252175,-23.608408750000002
4.625979963000001,-23.612217262999998
4.629438176,-23.616025776
4.632896389,-23.619834288999996
4.636354602,-23.623642802
4.639812815,-23.627451315000002
4.643271028,-23.631259827999997
4.646729241,-23.635068341
4.650187454,-23.638876854
4.653645667,-23.642685367000002
4.65710388,-23.64649388
4.660562093,-23.650302393
4.664020305999999,-23.654110906
4.667478519,-23.657919419
4.6709367319999995,-23.661727932
4.674394945,-23.665536445
4.677853158,-23.669344958
4.6813113710000005,-23.673153471
4.684769584,-23.676961984000002
4.688227797000001,-23.680770497
4.69168601,-23.68457901
4.695144223000001,-23.688387523
4.698602436,-23.692196036
4.702060649000001,-23.696004549
4.705518862,-23.699813062
4.708977075,-23.703621575
4.712435288,-23.707430088
4.715893501,-23.711238600999998
4.719351714,-23.715047114
4.722809927,-23.718855627
4.72626814,-23.72266414
4.729726353,-23.726472653
4.733184566,-23.730281166
4.736642779,-23.734089679
4.740100992,-23.737898192
4.743559205,-23.741706705
4.747017418,-23.745515218
4.7504756310000005,-23.749323731000004
4.753933844,-23.753132244
4.757392057000001,-23.756940757000002
4.76085027,-23.760749269999998
4.764308483000001,-23.764557783
4.767766696,-23.768366296000004
4.771224909000001,-23.772174809
4.774683122,-23.775983322000002
4.778141335000001,-23.779791834999997
4.781599548,-23.783600348
4.785057761000001,-23.787408861000003
4.788515974,-23.791217374000002
4.791974187000001,-23.795025887
4.7954324,-23.7988344
4.798890613000001,-23.802642913000003
4.802348826,-23.806451426000002
4.805807039,-23.810259939
4.809265252,-23.814068452
4.812723465,-23.817876965
4.816181678,-23.821685478000003
4.8196398910000005,-23.825493991000002
4.8230981040000005,-23.829302504
4.8265563170000005,-23.833111017
4.830014530000001,-23.83691953
4.833472743000001,-23.840728043000002
4.836930956,-23.844536556
4.840389169,-23.848345068999997
4.843847381999999,-23.852153581999996
4.847305595,-23.855962095
4.850763807999999,-23.859770607999998
4.854222021,-23.863579120999997
4.857680233999999,-23.867387633999996
4.861138447,-23.871196147
4.864596659999999,-23.87500466
4.868054873,-23.878813172999998
4.871513085999999,-23.882621685999997
4.874971299,-23.886430198999996
4.878429511999999,-23.890238712
4.881887725,-23.894047224999998
4.8853459379999995,-23.897855737999997
4.8888041509999995,-23.901664250999996
4.892262364,-23.905472763999995
4.895720577,-23.909281277
4.89917879,-23.91308979
4.902637003,-23.916898303
4.906095216,-23.920706816
4.909553429,-23.924515329000002
4.913011642,-23.928323842
4.916469855,-23.932132355
4.919928068,-23.935940868
4.923386281,-23.939749381
4.926844493999999,-23.943557894
4.930302707,-23.947366407
4.933760919999999,-23.95117492
4.937219133,-23.954983433
4.940677345999999,-23.958791945999998
4.944135559,-23.962600459
4.947593771999999,-23.966408972
4.951051985,-23.970217485
4.9545101979999995,-23.974025998
4.957968411,-23.977834510999998
4.961426624,-23.981643024
4.964884837,-23.985451537
4.96834305,-23.98926005
4.971801263,-23.993068562999998
4.975259476,-23.996877076
4.978717689,-24.000685589
4.982175902,-24.004494102
4.985634115,-24.008302614999998
4.989092328,-24.012111127999997
4.992550541,-24.015919641
4.996008754,-24.019728154
4.999466967,-24.023536667
5.00292518,-24.027345179999998
5.006383393,-24.031153693
5.009841606,-24.034962206000003
5.013299819,-24.038770719
5.016758031999999,-24.042579232
5.020216245,-24.046387744999997
5.0236744579999995,-24.050196258
5.027132671,-24.054004771000002
5.0305908839999995,-24.057813284
5.0340490970000005,-24.061621797
5.03750731,-24.06543031
5.040965523000001,-24.069238823000003
5.044423736,-24.073047336000002
5.047881949000001,-24.076855849
5.051340162,-24.080664362
5.054798375000001,-24.084472875
5.058256588,-24.088281388000002
5.061714801,-24.092089901
5.065173014,-24.095898414
5.068631227,-24.099706927
5.07208944,-24.10351544
5.075547653,-24.107323953
5.079005866,-24.111132466
5.082464079,-24.114940979
5.085922292,-24.118749492
5.089380505,-24.122558005
5.092838718,-24.126366518
5.096296931,-24.130175031
5.0997551439999995,-24.133983544
5.1032133570000004,-24.137792057
5.10667157,-24.14160057
5.1101297830000005,-24.145409083
5.113587996,-24.149217596
5.117046209000001,-24.153026109
5.120504422,-24.156834621999998
5.123962635000001,-24.160643135
5.127420848,-24.164451648
5.130879061000001,-24.168260161
5.134337274,-24.172068674
5.137795487000001,-24.175877186999998
5.1412537,-24.1796857
5.144711913,-24.183494213000003
5.148170126,-24.187302726
5.151628339,-24.191111239
5.155086552,-24.194919751999997
5.158544765,-24.198728265000003
5.162002978,-24.202536778000002
5.165461191,-24.206345291
5.168919404,-24.210153804
5.172377617,-24.213962317000004
5.1758358300000005,-24.217770830000003
5.179294043,-24.221579343000002
5.182752256000001,-24.225387856
5.186210469,-24.229196369
5.189668682,-24.233004882000003
5.193126895,-24.236813395000002
5.196585108,-24.240621908
5.200043321,-24.244430421
5.203501534,-24.248238934
5.206959747,-24.252047447000002
5.21041796,-24.25585596
5.213876173,-24.259664473
5.217334386,-24.263472986
5.220792599,-24.267281499000003
5.224250812,-24.271090012000002
5.227709024999999,-24.274898525
5.231167238,-24.278707038
5.234625450999999,-24.282515551
5.238083664,-24.286324064000002
5.2415418769999995,-24.290132577
5.2450000900000004,-24.29394109
5.248458303,-24.297749603
5.2519165160000005,-24.301558116
5.255374729,-24.305366629
5.258832942000001,-24.309175142
5.262291155,-24.312983655
5.265749368000001,-24.316792168
5.269207581,-24.320600681
5.272665793999999,-24.324409193999998
5.276124007,-24.328217706999997
5.279582219999999,-24.332026219999996
5.283040433,-24.335834733
5.286498645999999,-24.339643246
5.289956859,-24.343451758999997
5.293415071999999,-24.347260272
5.296873285,-24.351068785
5.300331497999999,-24.354877298
5.303789711,-24.358685811
5.3072479239999995,-24.362494324
5.310706137,-24.366302837
5.3141643499999995,-24.37011135
5.317622563,-24.373919863
5.321080776,-24.377728376
5.324538989,-24.381536889
5.327997202,-24.385345402
5.331455415,-24.389153914999998
5.334913628,-24.392962428
5.338371841,-24.396770941
5.341830054,-24.400579454
5.345288267,-24.404387966999998
5.34874648,-24.40819648
5.352204693,-24.412004993
5.355662906,-24.415813506
5.359121119,-24.419622019
5.362579331999999,-24.423430531999998
5.366037545,-24.427239045
5.369495757999999,-24.431047558
5.372953971,-24.434856071
5.376412183999999,-24.438664583999998
5.379870397,-24.442473096999997
5.3833286099999995,-24.44628161
5.3867868230000004,-24.450090123
5.390245036,-24.453898635999998
5.3937032490000005,-24.457707148999997
5.397161462,-24.461515662
5.400619675,-24.465324175
5.404077888,-24.469132688
5.407536101,-24.472941200999998
5.410994314,-24.476749713999997
5.414452527,-24.480558227
5.41791074,-24.48436674
5.421368953,-24.488175253
5.424827166,-24.491983766
5.428285379,-24.495792279
5.431743592,-24.499600792000003
5.435201805,-24.503409305
5.438660018,-24.507217818
5.442118231,-24.511026331
5.445576443999999,-24.514834844
5.449034657,-24.518643357000002
5.4524928699999995,-24.52245187
5.455951083,-24.526260383
5.459409296,-24.530068896
5.4628675090000005,-24.533877409000002
5.466325722,-24.537685922
5.469783935000001,-24.541494435
5.473242148,-24.545302948
5.476700361000001,-24.549111461
5.480158574,-24.552919974
5.483616787000001,-24.556728487
5.487075,-24.560537
5.487075,-24.560537
5.490265391,-24.56462781
5.493455782,-24.568718620000002
5.496646173,-24.57280943
5.499836564,-24.57690024
5.503026955,-24.58099105
5.506217346,-24.585081860000003
5.509407737,-24.58917267
5.512598128,-24.593263479999997
5.515788519,-24.59735429
5.5189789099999995,-24.6014451
5.522169301,-24.60553591
5.525359691999999,-24.609626719999998
5.528550083,-24.61371753
5.531740474,-24.61780834
5.534930865000001,-24.62189915
5.538121256,-24.625989960000002
5.541311647000001,-24.63008077
5.544502038,-24.63417158
5.5476924290000005,-24.63826239
5.55088282,-24.6423532
5.554073211,-24.64644401
5.557263602,-24.650534819999997
5.560453993,-24.654625629999998
5.563644384,-24.65871644
5.566834775,-24.66280725
5.570025166,-24.66689806
5.573215557,-24.67098887
5.576405948,-24.67507968
5.579596339,-24.67917049
5.58278673,-24.6832613
5.585977121,-24.68735211
5.5891675119999995,-24.69144292
5.592357903,-24.69553373
5.595548293999999,-24.69962454
5.598738685,-24.70371535
5.601929075999999,-24.707806159999997
5.605119467,-24.711896969999998
5.608309857999999,-24.71598778
5.6115002490000006,-24.72007859
5.614690639999999,-24.7241694
5.6178810310000005,-24.72826021
5.621071422,-24.73235102
5.624261813,-24.73644183
5.627452204,-24.74053264
5.630642595,-24.74462345
5.633832986,-24.74871426
5.637023377,-24.752805069999997
5.640213768,-24.75689588
5.643404159,-24.76098669
5.64659455,-24.765077499999997
5.649784941,-24.769168309999998
5.652975332,-24.77325912
5.656165723,-24.77734993
5.6593561139999995,-24.78144074
5.662546505,-24.785531549999998
5.665736895999999,-24.78962236
5.668927287,-24.79371317
5.672117677999999,-24.79780398
5.675308069,-24.80189479
5.678498459999999,-24.805985599999996
5.681688851,-24.810076409999997
5.684879241999999,-24.814167219999998
5.688069633,-24.81825803
5.691260024,-24.82234884
5.694450415,-24.82643965
5.697640806000001,-24.830530460000002
5.700831197,-24.834621270000003
5.704021588000001,-24.83871208
5.707211979,-24.84280289
5.710402370000001,-24.846893700000003
5.713592761,-24.850984510000004
5.7167831520000005,-24.855075320000005
5.719973543,-24.85916613
5.7231639340000005,-24.86325694
5.726354325,-24.86734775
5.729544716,-24.87143856
5.732735107,-24.875529370000002
5.735925498,-24.87962018
5.739115889,-24.88371099
5.74230628,-24.887801800000002
5.745496671,-24.891892610000003
5.748687062,-24.89598342
5.751877453,-24.90007423
5.755067844,-24.904165040000002
5.758258235,-24.908255850000003
5.761448626,-24.91234666
5.7646390169999995,-24.916437469999998
5.767829408,-24.92052828
5.771019798999999,-24.92461909
5.77421019,-24.9287099
5.777400581,-24.932800710000002
5.780590972000001,-24.93689152
5.783781363000001,-24.94098233
5.7869717540000005,-24.94507314
5.790162145000001,-24.949163950000003
5.793352536,-24.95325476
5.796542927000001,-24.95734557
5.799733318,-24.961436380000002
5.802923709000001,-24.965527190000003
5.8061141,-24.969618000000004
5.809304491000001,-24.973708809999998
5.812494882,-24.97779962
5.815685273000001,-24.98189043
5.818875664,-24.98598124
5.8220660550000005,-24.990072050000002
5.825256446,-24.99416286
5.828446837,-24.99825367
5.831637228,-25.00234448
5.834827619,-25.006435290000002
5.83801801,-25.010526100000003
5.841208401,-25.01461691
5.844398792,-25.018707720000002
5.847589183,-25.022798530000003
5.850779574,-25.02688934
5.853969965,-25.030980149999998
5.857160356,-25.03507096
5.860350747,-25.03916177
5.863541138,-25.04325258
5.866731529000001,-25.04734339
5.8699219199999995,-25.0514342
5.873112311,-25.05552501
5.876302702,-25.05961582
5.879493093000001,-25.063706630000002
5.882683484,-25.067797440000003
5.885873875000001,-25.07188825
5.889064266,-25.075979059999998
5.8922546570000005,-25.08006987
5.895445048,-25.08416068
5.898635439,-25.08825149
5.90182583,-25.0923423
5.905016221,-25.09643311
5.908206612,-25.10052392
5.911397003,-25.10461473
5.914587394,-25.10870554
5.917777785,-25.11279635
5.920968176,-25.11688716
5.924158567,-25.120977970000002
5.927348958,-25.125068780000003
5.930539349,-25.12915959
5.93372974,-25.1332504
5.936920131,-25.13734121
5.9401105219999994,-25.14143202
5.943300913,-25.14552283
5.946491303999999,-25.14961364
5.949681695000001,-25.15370445
5.952872085999999,-25.15779526
5.956062477,-25.16188607
5.959252868,-25.165976880000002
5.9624432590000005,-25.170067689999996
5.96563365,-25.174158499999997
5.968824041,-25.178249309999998
5.972014432,-25.18234012
5.975204823,-25.186430929999997
5.978395214,-25.190521739999998
5.981585605,-25.19461255
5.984775996,-25.19870336
5.987966387,-25.20279417
5.991156778,-25.206884979999998
5.994347169,-25.21097579
5.99753756,-25.2150666
6.000727951,-25.21915741
6.0039183419999995,-25.223248220000002
6.007108733,-25.22733903
6.010299123999999,-25.231429839999997
6.013489515,-25.235520649999998
6.016679906,-25.23961146
6.019870297000001,-25.24370227
6.023060687999999,-25.247793079999997
6.026251079,-25.25188389
6.02944147,-25.2559747
6.0326318610000005,-25.26006551
6.035822251999999,-25.264156319999998
6.0390126429999995,-25.26824713
6.042203034,-25.27233794
6.045393425,-25.27642875
6.048583815999999,-25.280519560000002
6.051774207,-25.284610369999996
6.054964598,-25.288701179999997
6.058154989,-25.292791989999998
6.06134538,-25.2968828
6.064535771,-25.30097361
6.067726162,-25.305064419999997
6.070916553,-25.30915523
6.0741069439999995,-25.31324604
6.077297335,-25.31733685
6.080487725999999,-25.321427659999998
6.083678117,-25.32551847
6.086868508,-25.329609280000003
6.090058899000001,-25.333700090000004
6.09324929,-25.3377909
6.0964396810000006,-25.341881710000003
6.099630072,-25.345972520000004
6.1028204630000005,-25.35006333
6.106010854000001,-25.354154140000002
6.109201245000001,-25.35824495
6.112391636,-25.36233576
6.115582027,-25.36642657
6.118772418000001,-25.370517380000003
6.121962809000001,-25.374608190000004
6.125153200000001,-25.378699
6.128343591000001,-25.382789810000002
6.1315339820000005,-25.386880620000003
6.134724373000001,-25.390971430000004
6.137914764,-25.39506224
6.141105155000001,-25.39915305
6.144295546,-25.40324386
6.147485937000001,-25.40733467
6.150676328,-25.411425480000002
6.153866719000001,-25.41551629
6.15705711,-25.4196071
6.160247501000001,-25.42369791
6.163437892,-25.427788720000002
6.1666282830000005,-25.431879530000003
6.169818674,-25.43597034
6.1730090650000005,-25.440061150000002
6.176199456,-25.44415196
6.179389847,-25.44824277
6.182580238,-25.45233358
6.185770629,-25.45642439
6.18896102,-25.4605152
6.192151411000001,-25.46460601
6.195341802,-25.46869682
6.198532193,-25.47278763
6.2017225840000005,-25.47687844
6.204912975000001,-25.48096925
6.2081033660000005,-25.485060060000002
6.211293757000001,-25.489150870000003
6.214484148,-25.49324168
6.217674539000001,-25.49733249
6.22086493,-25.5014233
6.224055321000001,-25.50551411
6.227245712,-25.50960492
6.230436103000001,-25.513695730000002
6.233626494,-25.51778654
6.2368168850000005,-25.52187735
6.240007276,-25.52596816
6.2431976670000005,-25.53005897
6.246388058,-25.53414978
6.249578449,-25.53824059
6.25276884,-25.542331400000002
6.255959231,-25.546422210000003
6.259149622,-25.550513019999997
6.262340013,-25.554603829999998
6.265530404,-25.55869464
6.268720795,-25.56278545
6.2719111860000005,-25.56687626
6.275101577000001,-25.57096707
6.278291968,-25.57505788
6.281482359,-25.57914869
6.28467275,-25.5832395
6.287863141000001,-25.587330310000002
6.291053531999999,-25.59142112
6.294243923,-25.59551193
6.297434314,-25.59960274
6.300624705000001,-25.603693550000003
6.303815096,-25.607784359999997
6.3070054870000005,-25.611875169999998
6.310195878,-25.61596598
6.313386269,-25.62005679
6.31657666,-25.6241476
6.319767051,-25.628238409999998
6.322957442,-25.63232922
6.326147833,-25.63642003
6.329338224,-25.64051084
6.332528615,-25.644601650000002
6.335719006,-25.64869246
6.338909397,-25.65278327
6.3420997880000005,-25.65687408
6.345290179000001,-25.660964890000002
6.3484805699999995,-25.665055700000003
6.351670961,-25.669146509999997
6.354861352,-25.67323732
6.358051743000001,-25.67732813
6.361242134,-25.68141894
6.364432525,-25.685509749999998
6.367622916,-25.68960056
6.370813307000001,-25.69369137
6.374003698000001,-25.69778218
6.3771940890000005,-25.701872990000002
6.38038448,-25.7059638
6.383574871,-25.71005461
6.386765262,-25.71414542
6.3899556529999995,-25.718236230000002
6.393146044,-25.72232704
6.396336435,-25.726417849999997
6.399526826,-25.730508659999998
6.402717216999999,-25.73459947
6.405907608,-25.73869028
6.409097999,-25.74278109
6.4122883900000005,-25.7468719
6.415478781,-25.750962709999996
6.4186691719999995,-25.755053519999997
6.421859563,-25.759144329999998
6.425049954,-25.76323514
6.428240345,-25.76732595
6.431430735999999,-25.77141676
6.434621127,-25.775507570000002
6.437811518,-25.77959838
6.441001909,-25.783689189999997
6.4441923,-25.787779999999998
6.447382691,-25.79187081
6.450573082,-25.79596162
6.453763473,-25.80005243
6.456953864,-25.80414324
6.4601442549999994,-25.80823405
6.463334646,-25.812324859999997
6.466525037,-25.816415669999998
6.469715428,-25.82050648
6.472905818999999,-25.82459729
6.47609621,-25.8286881
6.479286601,-25.832778910000002
6.4824769920000005,-25.836869720000003
6.485667383000001,-25.84096053
6.488857774,-25.84505134
6.492048165,-25.849142150000002
6.495238556,-25.853232960000003
6.498428947000001,-25.85732377
6.501619338,-25.86141458
6.504809729,-25.865505390000003
6.50800012,-25.869596200000004
6.511190511000001,-25.873687010000005
6.514380902000001,-25.87777782
6.5175712930000005,-25.88186863
6.520761684,-25.88595944
6.523952075,-25.89005025
6.527142466000001,-25.894141060000003
6.530332857,-25.898231870000004
6.533523248,-25.90232268
6.536713639,-25.906413490000002
6.539904030000001,-25.910504300000003
6.543094421,-25.91459511
6.546284812000001,-25.91868592
6.549475203,-25.922776730000002
6.5526655940000005,-25.926867540000003
6.555855985000001,-25.930958350000004
6.559046376,-25.93504916
6.562236767,-25.93913997
6.565427158,-25.94323078
6.568617549000001,-25.94732159
6.571807940000001,-25.951412400000002
6.574998331000001,-25.955503210000003
6.578188722000001,-25.95959402
6.581379113000001,-25.963684830000002
6.584569504000001,-25.96777564
6.5877598950000005,-25.97186645
6.590950286,-25.97595726
6.594140677,-25.980048070000002
6.597331068000001,-25.984138880000003
6.600521459,-25.98822969
6.60371185,-25.992320499999998
6.606902241,-25.99641131
6.610092632000001,-26.00050212
6.613283023,-26.00459293
6.6164734140000006,-26.008683740000002
6.619663805,-26.012774550000003
6.6228541960000005,-26.01686536
6.626044587000001,-26.020956169999998
6.629234978,-26.02504698
6.632425369,-26.02913779
6.63561576,-26.0332286
6.638806151000001,-26.037319410000002
6.641996542,-26.041410220000003
6.645186933,-26.04550103
6.648377324,-26.04959184
6.6515677150000005,-26.05368265
6.654758106000001,-26.05777346
6.6579484970000005,-26.06186427
6.661138888,-26.065955080000002
6.664329279,-26.070045890000003
6.667519670000001,-26.0741367
6.670710061,-26.07822751
6.673900452,-26.08231832
6.677090843,-26.08640913
6.680281234000001,-26.09049994
6.683471625,-26.094590750000002
6.6866620160000005,-26.098681560000003
6.689852407,-26.10277237
6.6930427980000005,-26.10686318
6.696233189000001,-26.11095399
6.69942358,-26.1150448
6.702613971,-26.11913561
6.705804362,-26.12322642
6.708994753000001,-26.127317230000003
6.712185144,-26.13140804
6.715375535,-26.13549885
