"","latitud","longitud"
"1432",3.51589359,-22.38968459
"1433",3.519351803,-22.393493103
"1434",3.522810016,-22.397301616
"1435",3.526268229,-22.401110129
"1436",3.529726442,-22.404918642
"1437",3.533184655,-22.408727155
"1438",3.536642868,-22.412535668
"1439",3.540101081,-22.416344181
"1440",3.543559294,-22.420152694
"1441",3.547017507,-22.423961207
"1442",3.55047572,-22.42776972
"1443",3.553933933,-22.431578233
"1444",3.557392146,-22.435386746
"1445",3.560850359,-22.439195259
"1446",3.564308572,-22.443003772
"1447",3.567766785,-22.446812285
"1448",3.571224998,-22.450620798
"1449",3.574683211,-22.454429311
"1450",3.578141424,-22.458237824
"1451",3.581599637,-22.462046337
"1452",3.58505785,-22.46585485
"1453",3.588516063,-22.469663363
"1454",3.591974276,-22.473471876
"1455",3.595432489,-22.477280389
"1456",3.598890702,-22.481088902
"1457",3.602348915,-22.484897415
"1458",3.605807128,-22.488705928
"1459",3.609265341,-22.492514441
"1460",3.612723554,-22.496322954
"1461",3.616181767,-22.500131467
"1462",3.61963998,-22.50393998
"1463",3.623098193,-22.507748493
"1464",3.626556406,-22.511557006
"1465",3.630014619,-22.515365519
"1466",3.633472832,-22.519174032
"1467",3.636931045,-22.522982545
"1468",3.640389258,-22.526791058
"1469",3.643847471,-22.530599571
"1470",3.647305684,-22.534408084
"1471",3.650763897,-22.538216597
"1472",3.65422211,-22.54202511
"1473",3.657680323,-22.545833623
"1474",3.661138536,-22.549642136
"1475",3.664596749,-22.553450649
"1476",3.668054962,-22.557259162
"1477",3.671513175,-22.561067675
"1478",3.674971388,-22.564876188
"1479",3.678429601,-22.568684701
"1480",3.681887814,-22.572493214
"1481",3.685346027,-22.576301727
"1482",3.68880424,-22.58011024
"1483",3.692262453,-22.583918753
"1484",3.695720666,-22.587727266
"1485",3.699178879,-22.591535779
"1486",3.702637092,-22.595344292
"1487",3.706095305,-22.599152805
"1488",3.709553518,-22.602961318
"1489",3.713011731,-22.606769831
"1490",3.716469944,-22.610578344
"1491",3.719928157,-22.614386857
"1492",3.72338637,-22.61819537
"1493",3.726844583,-22.622003883
"1494",3.730302796,-22.625812396
"1495",3.733761009,-22.629620909
"1496",3.737219222,-22.633429422
"1497",3.740677435,-22.637237935
"1498",3.744135648,-22.641046448
"1499",3.747593861,-22.644854961
"1500",3.751052074,-22.648663474
"1501",3.754510287,-22.652471987
"1502",3.7579685,-22.6562805
"1503",3.761426713,-22.660089013
"1504",3.764884926,-22.663897526
"1505",3.768343139,-22.667706039
"1506",3.771801352,-22.671514552
"1507",3.775259565,-22.675323065
"1508",3.778717778,-22.679131578
"1509",3.782175991,-22.682940091
"1510",3.785634204,-22.686748604
"1511",3.789092417,-22.690557117
"1512",3.79255063,-22.69436563
"1513",3.796008843,-22.698174143
"1514",3.799467056,-22.701982656
"1515",3.802925269,-22.705791169
"1516",3.806383482,-22.709599682
"1517",3.809841695,-22.713408195
"1518",3.813299908,-22.717216708
"1519",3.816758121,-22.721025221
"1520",3.820216334,-22.724833734
"1521",3.823674547,-22.728642247
"1522",3.82713276,-22.73245076
"1523",3.830590973,-22.736259273
"1524",3.834049186,-22.740067786
"1525",3.837507399,-22.743876299
"1526",3.840965612,-22.747684812
"1527",3.844423825,-22.751493325
"1528",3.847882038,-22.755301838
"1529",3.851340251,-22.759110351
"1530",3.854798464,-22.762918864
"1531",3.858256677,-22.766727377
"1532",3.86171489,-22.77053589
"1533",3.865173103,-22.774344403
"1534",3.868631316,-22.778152916
"1535",3.872089529,-22.781961429
"1536",3.875547742,-22.785769942
"1537",3.879005955,-22.789578455
"1538",3.882464168,-22.793386968
"1539",3.885922381,-22.797195481
"1540",3.889380594,-22.801003994
"1541",3.892838807,-22.804812507
"1542",3.89629702,-22.80862102
"1543",3.899755233,-22.812429533
"1544",3.903213446,-22.816238046
"1545",3.906671659,-22.820046559
"1546",3.910129872,-22.823855072
"1547",3.913588085,-22.827663585
"1548",3.917046298,-22.831472098
"1549",3.920504511,-22.835280611
"1550",3.923962724,-22.839089124
"1551",3.927420937,-22.842897637
"1552",3.93087915,-22.84670615
"1553",3.934337363,-22.850514663
"1554",3.937795576,-22.854323176
"1555",3.941253789,-22.858131689
"1556",3.944712002,-22.861940202
"1557",3.948170215,-22.865748715
"1558",3.951628428,-22.869557228
"1559",3.955086641,-22.873365741
"1560",3.958544854,-22.877174254
"1561",3.962003067,-22.880982767
"1562",3.96546128,-22.88479128
"1563",3.968919493,-22.888599793
"1564",3.972377706,-22.892408306
"1565",3.975835919,-22.896216819
"1566",3.979294132,-22.900025332
"1567",3.982752345,-22.903833845
"1568",3.986210558,-22.907642358
"1569",3.989668771,-22.911450871
"1570",3.993126984,-22.915259384
"1571",3.996585197,-22.919067897
"1572",4.00004341,-22.92287641
"1573",4.003501623,-22.926684923
"1574",4.006959836,-22.930493436
"1575",4.010418049,-22.934301949
"1576",4.013876262,-22.938110462
"1577",4.017334475,-22.941918975
"1578",4.020792688,-22.945727488
"1579",4.024250901,-22.949536001
"1580",4.027709114,-22.953344514
"1581",4.031167327,-22.957153027
"1582",4.03462554,-22.96096154
"1583",4.038083753,-22.964770053
"1584",4.041541966,-22.968578566
"1585",4.045000179,-22.972387079
"1586",4.048458392,-22.976195592
"1587",4.051916605,-22.980004105
"1588",4.055374818,-22.983812618
"1589",4.058833031,-22.987621131
"1590",4.062291244,-22.991429644
"1591",4.065749457,-22.995238157
"1592",4.06920767,-22.99904667
"1593",4.072665883,-23.002855183
"1594",4.076124096,-23.006663696
"1595",4.079582309,-23.010472209
"1596",4.083040522,-23.014280722
"1597",4.086498735,-23.018089235
"1598",4.089956948,-23.021897748
"1599",4.093415161,-23.025706261
"1600",4.096873374,-23.029514774
"1601",4.100331587,-23.033323287
"1602",4.1037898,-23.0371318
"1603",4.107248013,-23.040940313
"1604",4.110706226,-23.044748826
"1605",4.114164439,-23.048557339
"1606",4.117622652,-23.052365852
"1607",4.121080865,-23.056174365
"1608",4.124539078,-23.059982878
"1609",4.127997291,-23.063791391
"1610",4.131455504,-23.067599904
"1611",4.134913717,-23.071408417
"1612",4.13837193,-23.07521693
"1613",4.141830143,-23.079025443
"1614",4.145288356,-23.082833956
"1615",4.148746569,-23.086642469
"1616",4.152204782,-23.090450982
"1617",4.155662995,-23.094259495
"1618",4.159121208,-23.098068008
"1619",4.162579421,-23.101876521
"1620",4.166037634,-23.105685034
"1621",4.169495847,-23.109493547
"1622",4.17295406,-23.11330206
"1623",4.176412273,-23.117110573
"1624",4.179870486,-23.120919086
"1625",4.183328699,-23.124727599
"1626",4.186786912,-23.128536112
"1627",4.190245125,-23.132344625
"1628",4.193703338,-23.136153138
"1629",4.197161551,-23.139961651
"1630",4.200619764,-23.143770164
"1631",4.204077977,-23.147578677
"1632",4.20753619,-23.15138719
"1633",4.210994403,-23.155195703
"1634",4.214452616,-23.159004216
"1635",4.217910829,-23.162812729
"1636",4.221369042,-23.166621242
"1637",4.224827255,-23.170429755
"1638",4.228285468,-23.174238268
"1639",4.231743681,-23.178046781
"1640",4.235201894,-23.181855294
"1641",4.238660107,-23.185663807
"1642",4.24211832,-23.18947232
"1643",4.245576533,-23.193280833
"1644",4.249034746,-23.197089346
"1645",4.252492959,-23.200897859
"1646",4.255951172,-23.204706372
"1647",4.259409385,-23.208514885
"1648",4.262867598,-23.212323398
"1649",4.266325811,-23.216131911
"1650",4.269784024,-23.219940424
"1651",4.273242237,-23.223748937
"1652",4.27670045,-23.22755745
"1653",4.280158663,-23.231365963
"1654",4.283616876,-23.235174476
"1655",4.287075089,-23.238982989
"1656",4.290533302,-23.242791502
"1657",4.293991515,-23.246600015
"1658",4.297449728,-23.250408528
"1659",4.300907941,-23.254217041
"1660",4.304366154,-23.258025554
"1661",4.307824367,-23.261834067
"1662",4.31128258,-23.26564258
"1663",4.314740793,-23.269451093
"1664",4.318199006,-23.273259606
"1665",4.321657219,-23.277068119
"1666",4.325115432,-23.280876632
"1667",4.328573645,-23.284685145
"1668",4.332031858,-23.288493658
"1669",4.335490071,-23.292302171
"1670",4.338948284,-23.296110684
"1671",4.342406497,-23.299919197
"1672",4.34586471,-23.30372771
"1673",4.349322923,-23.307536223
"1674",4.352781136,-23.311344736
"1675",4.356239349,-23.315153249
"1676",4.359697562,-23.318961762
"1677",4.363155775,-23.322770275
"1678",4.366613988,-23.326578788
"1679",4.370072201,-23.330387301
"1680",4.373530414,-23.334195814
"1681",4.376988627,-23.338004327
"1682",4.38044684,-23.34181284
"1683",4.383905053,-23.345621353
"1684",4.387363266,-23.349429866
"1685",4.390821479,-23.353238379
"1686",4.394279692,-23.357046892
"1687",4.397737905,-23.360855405
"1688",4.401196118,-23.364663918
"1689",4.404654331,-23.368472431
"1690",4.408112544,-23.372280944
"1691",4.411570757,-23.376089457
"1692",4.41502897,-23.37989797
"1693",4.418487183,-23.383706483
"1694",4.421945396,-23.387514996
"1695",4.425403609,-23.391323509
"1696",4.428861822,-23.395132022
"1697",4.432320035,-23.398940535
"1698",4.435778248,-23.402749048
"1699",4.439236461,-23.406557561
"1700",4.442694674,-23.410366074
"1701",4.446152887,-23.414174587
"1702",4.4496111,-23.4179831
"1703",4.453069313,-23.421791613
"1704",4.456527526,-23.425600126
"1705",4.459985739,-23.429408639
"1706",4.463443952,-23.433217152
"1707",4.466902165,-23.437025665
"1708",4.470360378,-23.440834178
"1709",4.473818591,-23.444642691
"1710",4.477276804,-23.448451204
"1711",4.480735017,-23.452259717
"1712",4.48419323,-23.45606823
"1713",4.487651443,-23.459876743
"1714",4.491109656,-23.463685256
"1715",4.494567869,-23.467493769
"1716",4.498026082,-23.471302282
